product_id,sku,product_name,category,sub_category,brand,launch_date,cost_price,mrp
761,SKU-100761,Primex T-Shirt Model 810,Clothing,T-Shirt,Primex,2023-08-05,3763.26,5497.88
762,SKU-100762,Neptune Knife Set Pro 719,Home & Kitchen,Knife Set,Neptune,2023-02-14,2311.25,3858.75
763,SKU-100763,Luminate Haircare Lite 609,Beauty,Haircare,Luminate,2025-05-31,4236.05,7388.05
764,SKU-100764,Axton Knife Set Model 112,Home & Kitchen,Knife Set,Axton,2025-01-05,615.47,933.51
765,SKU-100765,Zephyr Perfume Series 674,Beauty,Perfume,Zephyr,2025-02-08,1314.0,1506.01
766,SKU-100766,Neptune Self-Help Pro 171,Books,Self-Help,Neptune,2024-02-19,4148.48,7990.71
767,SKU-100767,Primex Makeup Lite 46,Beauty,Makeup,Primex,2024-12-30,1921.07,3522.89
768,SKU-100768,Summit Instant Noodles Lite 661,Grocery,Instant Noodles,Summit,2023-05-23,4906.85,7341.63
769,SKU-100769,Cresta Sneakers Plus 991,Clothing,Sneakers,Cresta,2023-02-19,2357.95,2719.11
770,SKU-100770,Luminate Headphones Pro 989,Electronics,Headphones,Luminate,2024-11-10,3970.08,9895.15
771,SKU-100771,Halcyon Haircare Plus 109,Beauty,Haircare,Halcyon,2023-12-01,2041.42,3623.07
772,SKU-100772,Summit Makeup Model 101,Beauty,Makeup,Summit,2023-04-29,2153.52,4648.17
773,SKU-100773,Orion Phone Pro 228,Electronics,Phone,Orion,2025-08-15,1945.27,3371.62
774,SKU-100774,Verde Sneakers Lite 765,Clothing,Sneakers,Verde,2025-06-22,3609.42,4188.51
775,SKU-100775,Primex Blender Lite 572,Home & Kitchen,Blender,Primex,2024-10-31,2760.21,4232.62
776,SKU-100776,Halcyon Sunscreen Lite 705,Beauty,Sunscreen,Halcyon,2022-11-05,4721.7,7309.92
777,SKU-100777,Verde Camera Lite 227,Electronics,Camera,Verde,2023-06-07,1291.91,2937.41
778,SKU-100778,Primex Snacks Plus 384,Grocery,Snacks,Primex,2022-08-01,547.79,1104.3
779,SKU-100779,Axton Instant Noodles Plus 475,Grocery,Instant Noodles,Axton,2023-06-03,1996.64,2966.21
780,SKU-100780,Cresta Non-Fiction Lite 708,Books,Non-Fiction,Cresta,2025-02-20,3102.73,7616.69
781,SKU-100781,Summit Smartwatch Lite 155,Electronics,Smartwatch,Summit,2024-03-21,4310.95,6682.66
782,SKU-100782,Zephyr Fiction Pro 26,Books,Fiction,Zephyr,2025-03-14,1763.67,4404.81
783,SKU-100783,Primex Sauce Plus 108,Grocery,Sauce,Primex,2024-12-24,3286.24,8197.95
784,SKU-100784,Zephyr T-Shirt Pro 426,Clothing,T-Shirt,Zephyr,2024-03-09,1783.48,2439.26
785,SKU-100785,Cresta Blender Model 119,Home & Kitchen,Blender,Cresta,2024-07-12,3105.24,4775.35
786,SKU-100786,Luminate Laptop Series 357,Electronics,Laptop,Luminate,2023-06-30,4429.8,7887.09
787,SKU-100787,Orion Doll Pro 352,Toys,Doll,Orion,2022-06-21,1195.22,2425.99
788,SKU-100788,Summit Snacks Plus 804,Grocery,Snacks,Summit,2025-08-07,2051.0,3772.34
789,SKU-100789,Cresta Oil Series 534,Grocery,Oil,Cresta,2023-11-03,4966.66,12204.17
790,SKU-100790,Cresta Doll Plus 357,Toys,Doll,Cresta,2022-08-31,4349.36,9192.74
791,SKU-100791,Axton Dumbbell Plus 100,Sports,Dumbbell,Axton,2023-12-09,2844.97,3974.03
792,SKU-100792,Verde Beverage Plus 740,Grocery,Beverage,Verde,2022-08-11,2607.31,3251.67
793,SKU-100793,Orion Haircare Plus 327,Beauty,Haircare,Orion,2024-04-14,1458.77,3010.55
794,SKU-100794,Summit Socks Model 308,Clothing,Socks,Summit,2024-09-30,2610.19,3450.24
795,SKU-100795,Luminate Phone Model 830,Electronics,Phone,Luminate,2024-07-03,4248.5,9358.37
796,SKU-100796,Luminate Toy Car Model 24,Toys,Toy Car,Luminate,2024-04-20,3441.61,5284.42
797,SKU-100797,Neptune Perfume Pro 664,Beauty,Perfume,Neptune,2023-01-28,1485.72,2314.23
798,SKU-100798,Cresta Board Game Model 694,Toys,Board Game,Cresta,2023-12-11,1047.25,1167.81
799,SKU-100799,Primex Smartwatch Series 953,Electronics,Smartwatch,Primex,2023-09-14,1362.78,2836.51
800,SKU-100800,Axton Children Series 529,Books,Children,Axton,2024-09-27,890.31,1120.52
801,SKU-100801,Orion Headphones Series 566,Electronics,Headphones,Orion,2023-11-12,523.42,1142.12
802,SKU-100802,Luminate Dumbbell Series 339,Sports,Dumbbell,Luminate,2023-01-13,2124.72,3800.31
803,SKU-100803,Summit Camera Lite 437,Electronics,Camera,Summit,2024-06-29,610.83,1342.6
804,SKU-100804,Neptune Camera Plus 238,Electronics,Camera,Neptune,2023-03-17,900.97,1727.61
805,SKU-100805,Summit Racket Plus 645,Sports,Racket,Summit,2025-04-15,2759.26,3353.62
806,SKU-100806,Axton Socks Series 191,Clothing,Socks,Axton,2023-02-02,864.77,1878.21
807,SKU-100807,Primex Snacks Plus 406,Grocery,Snacks,Primex,2024-03-08,366.2,438.6
808,SKU-100808,Neptune Laptop Model 756,Electronics,Laptop,Neptune,2025-07-06,1621.07,2869.59
809,SKU-100809,Neptune Sneakers Lite 905,Sports,Sneakers,Neptune,2023-11-13,1140.58,1529.85
810,SKU-100810,Verde Skincare Series 461,Beauty,Skincare,Verde,2024-06-23,2600.76,5600.14
811,SKU-100811,Orion Academic Lite 440,Books,Academic,Orion,2024-08-13,556.72,1322.89
812,SKU-100812,Neptune Fiction Plus 5,Books,Fiction,Neptune,2024-02-19,3771.27,7074.06
813,SKU-100813,Verde Headphones Series 211,Electronics,Headphones,Verde,2025-02-19,4535.86,8336.94
814,SKU-100814,Verde Dress Pro 771,Clothing,Dress,Verde,2024-03-16,3730.0,8092.42
815,SKU-100815,Axton Socks Model 592,Clothing,Socks,Axton,2024-04-01,2687.49,2975.35
816,SKU-100816,Zephyr Haircare Model 819,Beauty,Haircare,Zephyr,2023-09-16,4310.31,10279.49
817,SKU-100817,Summit Charger Lite 192,Electronics,Charger,Summit,2023-08-12,3489.85,4803.53
818,SKU-100818,Primex Comics Pro 334,Books,Comics,Primex,2025-02-28,102.23,253.3
819,SKU-100819,Halcyon Jeans Series 469,Clothing,Jeans,Halcyon,2024-11-13,2000.75,4263.11
820,SKU-100820,Summit Phone Model 269,Electronics,Phone,Summit,2023-08-31,4262.21,9308.46
821,SKU-100821,Neptune Toy Car Plus 541,Toys,Toy Car,Neptune,2025-05-08,1762.0,3556.92
822,SKU-100822,Primex Socks Pro 612,Clothing,Socks,Primex,2023-05-30,224.32,394.88
823,SKU-100823,Luminate Racket Plus 626,Sports,Racket,Luminate,2022-09-24,3743.59,7113.86
824,SKU-100824,Zephyr Doll Plus 602,Toys,Doll,Zephyr,2023-10-17,4020.09,4683.26
825,SKU-100825,Luminate Snacks Model 357,Grocery,Snacks,Luminate,2025-06-11,844.94,1667.53
826,SKU-100826,Luminate Socks Pro 866,Clothing,Socks,Luminate,2023-05-21,2709.84,5356.1
827,SKU-100827,Orion Children Plus 633,Books,Children,Orion,2024-10-03,1000.18,2348.1
828,SKU-100828,Summit Bedding Series 834,Home & Kitchen,Bedding,Summit,2024-02-22,3610.21,6526.97
829,SKU-100829,Halcyon Toy Car Pro 941,Toys,Toy Car,Halcyon,2024-10-01,1394.17,1684.16
830,SKU-100830,Axton Snacks Lite 605,Grocery,Snacks,Axton,2024-03-18,1615.26,2469.21
831,SKU-100831,Halcyon Soap Model 689,Beauty,Soap,Halcyon,2025-01-23,4232.61,8540.9
832,SKU-100832,Luminate Skincare Series 321,Beauty,Skincare,Luminate,2023-12-06,2407.8,3455.1
833,SKU-100833,Neptune Children Model 245,Books,Children,Neptune,2024-10-13,3365.28,5023.48
834,SKU-100834,Zephyr Dress Pro 120,Clothing,Dress,Zephyr,2025-08-29,2041.75,4591.19
835,SKU-100835,Cresta Charger Series 383,Electronics,Charger,Cresta,2025-02-07,1525.13,2925.27
836,SKU-100836,Halcyon Socks Series 524,Clothing,Socks,Halcyon,2025-07-23,3146.12,5700.58
837,SKU-100837,Luminate Children Plus 429,Books,Children,Luminate,2025-07-04,816.54,1262.23
838,SKU-100838,Zephyr Skincare Lite 142,Beauty,Skincare,Zephyr,2023-01-24,1896.35,4026.52
839,SKU-100839,Primex Dress Lite 393,Clothing,Dress,Primex,2024-02-05,1084.73,1630.14
840,SKU-100840,Summit Sunscreen Plus 191,Beauty,Sunscreen,Summit,2023-11-27,3494.19,7449.22
841,SKU-100841,Verde Action Figure Plus 651,Toys,Action Figure,Verde,2023-05-12,4723.83,5659.82
842,SKU-100842,Orion Snacks Lite 711,Grocery,Snacks,Orion,2022-07-13,4977.78,11500.45
843,SKU-100843,Zephyr Charger Series 569,Electronics,Charger,Zephyr,2023-12-22,2278.87,4100.58
844,SKU-100844,Neptune Board Game Series 502,Toys,Board Game,Neptune,2025-05-28,1300.03,2228.14
845,SKU-100845,Neptune Skincare Pro 144,Beauty,Skincare,Neptune,2023-03-18,2242.01,4384.1
846,SKU-100846,Zephyr Haircare Series 323,Beauty,Haircare,Zephyr,2022-09-11,4243.98,8377.06
847,SKU-100847,Neptune Knife Set Plus 635,Home & Kitchen,Knife Set,Neptune,2024-02-18,1069.73,1374.44
848,SKU-100848,Summit Bedding Model 887,Home & Kitchen,Bedding,Summit,2023-03-11,4762.87,10281.74
849,SKU-100849,Neptune Board Game Pro 975,Toys,Board Game,Neptune,2024-09-18,1742.24,2589.49
850,SKU-100850,Halcyon Racket Model 497,Sports,Racket,Halcyon,2023-10-31,4929.73,11668.41
851,SKU-100851,Verde Doll Series 200,Toys,Doll,Verde,2022-07-11,4201.11,9431.45
852,SKU-100852,Neptune Vacuum Plus 987,Home & Kitchen,Vacuum,Neptune,2024-10-19,4052.42,6422.16
853,SKU-100853,Verde Perfume Lite 518,Beauty,Perfume,Verde,2023-09-13,1623.63,3622.05
854,SKU-100854,Luminate Comics Plus 419,Books,Comics,Luminate,2022-09-25,93.45,149.42
855,SKU-100855,Axton Toy Car Plus 426,Toys,Toy Car,Axton,2022-06-29,1941.56,2410.11
856,SKU-100856,Summit Sunscreen Plus 501,Beauty,Sunscreen,Summit,2024-12-25,1543.96,3777.52
857,SKU-100857,Axton Children Series 85,Books,Children,Axton,2024-10-22,235.12,473.45
858,SKU-100858,Luminate Academic Lite 32,Books,Academic,Luminate,2023-06-17,2551.56,4435.99
859,SKU-100859,Summit Lamp Series 300,Home & Kitchen,Lamp,Summit,2024-05-04,2045.0,3388.33
860,SKU-100860,Zephyr Board Game Model 282,Toys,Board Game,Zephyr,2025-07-19,3191.05,4960.77
861,SKU-100861,Zephyr Sneakers Series 551,Clothing,Sneakers,Zephyr,2024-02-08,3124.87,7731.01
862,SKU-100862,Verde Charger Pro 173,Electronics,Charger,Verde,2024-01-27,647.7,834.66
863,SKU-100863,Luminate Bedding Plus 580,Home & Kitchen,Bedding,Luminate,2022-08-12,4885.98,7527.96
864,SKU-100864,Verde Lamp Plus 563,Home & Kitchen,Lamp,Verde,2023-03-21,975.31,1735.76
865,SKU-100865,Orion Jacket Lite 116,Clothing,Jacket,Orion,2025-01-24,2254.11,3987.97
866,SKU-100866,Neptune Headphones Lite 117,Electronics,Headphones,Neptune,2023-02-19,2466.18,4340.26
867,SKU-100867,Cresta Perfume Pro 794,Beauty,Perfume,Cresta,2024-07-27,4074.66,5484.89
868,SKU-100868,Orion Yoga Mat Lite 844,Sports,Yoga Mat,Orion,2023-09-05,541.19,705.12
869,SKU-100869,Neptune Action Figure Pro 556,Toys,Action Figure,Neptune,2022-12-15,2171.79,3163.59
870,SKU-100870,Summit Bike Helmet Model 779,Sports,Bike Helmet,Summit,2023-03-17,3161.09,7524.46
871,SKU-100871,Verde Perfume Plus 560,Beauty,Perfume,Verde,2023-04-27,1115.02,1403.0
872,SKU-100872,Summit Spices Series 436,Grocery,Spices,Summit,2023-06-20,3155.97,6818.14
873,SKU-100873,Summit Lamp Model 754,Home & Kitchen,Lamp,Summit,2024-04-29,4622.14,9986.45
874,SKU-100874,Neptune Camera Series 305,Electronics,Camera,Neptune,2023-02-06,4987.71,11140.94
875,SKU-100875,Luminate Bedding Model 461,Home & Kitchen,Bedding,Luminate,2023-05-11,210.63,493.14
876,SKU-100876,Neptune Self-Help Pro 357,Books,Self-Help,Neptune,2024-12-08,1216.16,1785.63
877,SKU-100877,Primex Knife Set Model 450,Home & Kitchen,Knife Set,Primex,2025-07-09,1586.02,2243.24
878,SKU-100878,Zephyr Blender Model 795,Home & Kitchen,Blender,Zephyr,2024-03-22,2025.67,3548.38
879,SKU-100879,Zephyr Haircare Series 215,Beauty,Haircare,Zephyr,2023-12-25,1249.17,1837.69
880,SKU-100880,Orion Makeup Lite 706,Beauty,Makeup,Orion,2022-09-14,1057.27,2249.91
881,SKU-100881,Zephyr Perfume Pro 882,Beauty,Perfume,Zephyr,2022-10-03,4775.04,9503.84
882,SKU-100882,Neptune Bike Helmet Lite 648,Sports,Bike Helmet,Neptune,2023-01-20,4596.68,10687.2
883,SKU-100883,Halcyon Non-Fiction Plus 170,Books,Non-Fiction,Halcyon,2024-08-11,282.61,343.61
884,SKU-100884,Verde Instant Noodles Lite 143,Grocery,Instant Noodles,Verde,2023-08-29,1727.12,4112.47
885,SKU-100885,Neptune Instant Noodles Series 834,Grocery,Instant Noodles,Neptune,2023-09-16,2055.49,3105.2
886,SKU-100886,Neptune Makeup Series 825,Beauty,Makeup,Neptune,2023-11-21,1233.12,2203.55
887,SKU-100887,Cresta Headphones Model 584,Electronics,Headphones,Cresta,2024-11-05,3162.92,5421.42
888,SKU-100888,Verde Water Bottle Pro 546,Sports,Water Bottle,Verde,2024-08-02,3219.88,6969.23
889,SKU-100889,Primex Socks Pro 612,Clothing,Socks,Primex,2024-01-17,4260.0,7192.87
890,SKU-100890,Zephyr Headphones Lite 173,Electronics,Headphones,Zephyr,2024-04-05,3717.3,8999.49
891,SKU-100891,Verde Toy Car Pro 721,Toys,Toy Car,Verde,2024-08-01,2735.74,6466.05
892,SKU-100892,Zephyr Puzzle Pro 297,Toys,Puzzle,Zephyr,2024-08-26,3285.25,7625.15
893,SKU-100893,Orion Camera Lite 274,Electronics,Camera,Orion,2023-04-27,1406.24,1687.15
894,SKU-100894,Verde Perfume Lite 922,Beauty,Perfume,Verde,2023-07-03,2985.63,6854.89
895,SKU-100895,Zephyr T-Shirt Model 139,Clothing,T-Shirt,Zephyr,2023-11-13,2471.67,5423.56
896,SKU-100896,Primex Jeans Plus 941,Clothing,Jeans,Primex,2023-08-27,710.06,883.97
897,SKU-100897,Axton Racket Model 284,Sports,Racket,Axton,2024-08-13,1250.59,1563.71
898,SKU-100898,Summit Sneakers Series 719,Clothing,Sneakers,Summit,2025-07-01,1493.88,1854.85
899,SKU-100899,Summit Board Game Series 256,Toys,Board Game,Summit,2024-04-14,4625.33,5161.25
900,SKU-100900,Primex Academic Series 729,Books,Academic,Primex,2025-01-05,1190.41,2223.79
901,SKU-100901,Cresta Perfume Pro 849,Beauty,Perfume,Cresta,2025-02-18,1481.76,3649.21
902,SKU-100902,Axton Socks Series 780,Clothing,Socks,Axton,2023-10-24,1878.3,3219.7
903,SKU-100903,Orion Bike Helmet Plus 502,Sports,Bike Helmet,Orion,2025-07-02,3335.53,6194.28
904,SKU-100904,Primex Blocks Series 592,Toys,Blocks,Primex,2022-07-06,635.28,1559.71
905,SKU-100905,Summit Comics Pro 643,Books,Comics,Summit,2022-12-16,4772.03,6954.07
906,SKU-100906,Summit Vacuum Plus 385,Home & Kitchen,Vacuum,Summit,2023-10-17,4334.58,9977.59
907,SKU-100907,Summit Vacuum Plus 78,Home & Kitchen,Vacuum,Summit,2025-03-29,2907.22,5421.81
908,SKU-100908,Luminate Fiction Model 413,Books,Fiction,Luminate,2023-02-21,3386.49,6425.08
909,SKU-100909,Primex Puzzle Lite 768,Toys,Puzzle,Primex,2023-04-17,132.47,209.36
910,SKU-100910,Neptune Sneakers Pro 712,Sports,Sneakers,Neptune,2023-03-13,1727.78,3258.97
911,SKU-100911,Orion Non-Fiction Pro 466,Books,Non-Fiction,Orion,2022-12-07,3988.52,4795.79
912,SKU-100912,Summit Haircare Plus 336,Beauty,Haircare,Summit,2022-12-31,433.54,941.0
913,SKU-100913,Zephyr Sunscreen Lite 3,Beauty,Sunscreen,Zephyr,2024-08-09,1447.45,2169.09
914,SKU-100914,Primex Cooker Model 749,Home & Kitchen,Cooker,Primex,2023-03-29,2947.22,6904.31
915,SKU-100915,Luminate Jacket Plus 651,Clothing,Jacket,Luminate,2023-05-17,1319.24,2130.56
916,SKU-100916,Primex Racket Pro 871,Sports,Racket,Primex,2024-09-26,4673.19,6074.93
917,SKU-100917,Orion Lamp Model 815,Home & Kitchen,Lamp,Orion,2025-02-09,698.74,1449.35
918,SKU-100918,Luminate Jacket Lite 408,Clothing,Jacket,Luminate,2025-03-24,3997.1,5317.78
919,SKU-100919,Orion Sneakers Series 992,Clothing,Sneakers,Orion,2024-08-05,2564.35,5526.57
920,SKU-100920,Primex Oil Plus 845,Grocery,Oil,Primex,2023-07-25,3764.14,9242.31
921,SKU-100921,Neptune Soap Series 507,Beauty,Soap,Neptune,2024-02-04,1588.04,3479.99
922,SKU-100922,Orion Action Figure Pro 331,Toys,Action Figure,Orion,2024-03-16,2596.72,2938.0
923,SKU-100923,Luminate Charger Pro 346,Electronics,Charger,Luminate,2022-09-03,4291.33,8324.49
924,SKU-100924,Luminate Blocks Lite 592,Toys,Blocks,Luminate,2023-03-23,2361.05,4895.81
925,SKU-100925,Orion Camera Series 580,Electronics,Camera,Orion,2024-07-23,1830.61,4129.2
926,SKU-100926,Halcyon Children Plus 808,Books,Children,Halcyon,2024-01-02,2703.97,3186.37
927,SKU-100927,Primex Makeup Pro 916,Beauty,Makeup,Primex,2023-05-27,3600.95,6381.43
928,SKU-100928,Halcyon Socks Model 48,Clothing,Socks,Halcyon,2022-07-15,2245.64,4153.35
929,SKU-100929,Cresta Bike Helmet Model 642,Sports,Bike Helmet,Cresta,2023-10-12,4697.44,6279.42
930,SKU-100930,Primex Headphones Plus 17,Electronics,Headphones,Primex,2023-03-14,1509.98,2342.63
931,SKU-100931,Orion Action Figure Model 952,Toys,Action Figure,Orion,2025-07-07,2403.54,4125.22
932,SKU-100932,Axton Jacket Series 452,Clothing,Jacket,Axton,2024-08-31,3796.79,8605.4
933,SKU-100933,Orion Laptop Plus 1,Electronics,Laptop,Orion,2024-06-03,3461.15,8310.81
934,SKU-100934,Halcyon Phone Plus 208,Electronics,Phone,Halcyon,2025-05-20,4325.02,8562.64
935,SKU-100935,Neptune Sauce Series 904,Grocery,Sauce,Neptune,2025-06-16,4984.21,8238.52
936,SKU-100936,Orion Laptop Pro 163,Electronics,Laptop,Orion,2025-01-14,2162.95,3148.48
937,SKU-100937,Orion Sneakers Pro 96,Sports,Sneakers,Orion,2024-10-05,600.2,1485.49
938,SKU-100938,Neptune Skincare Pro 257,Beauty,Skincare,Neptune,2023-03-23,200.56,496.63
939,SKU-100939,Orion Racket Model 381,Sports,Racket,Orion,2023-10-14,3648.04,8736.94
940,SKU-100940,Summit Lamp Series 54,Home & Kitchen,Lamp,Summit,2025-08-05,4376.37,9627.74
941,SKU-100941,Axton Socks Plus 641,Clothing,Socks,Axton,2024-11-06,1142.53,1777.88
942,SKU-100942,Zephyr Perfume Pro 744,Beauty,Perfume,Zephyr,2023-01-18,834.32,1872.05
943,SKU-100943,Axton Beverage Series 440,Grocery,Beverage,Axton,2023-06-25,357.92,598.55
944,SKU-100944,Orion Perfume Model 721,Beauty,Perfume,Orion,2022-08-13,4122.38,6420.53
945,SKU-100945,Summit Sunscreen Model 2,Beauty,Sunscreen,Summit,2024-05-09,1591.34,3409.94
946,SKU-100946,Primex Board Game Series 489,Toys,Board Game,Primex,2024-02-06,2038.4,2469.55
947,SKU-100947,Orion Makeup Model 136,Beauty,Makeup,Orion,2024-05-31,2538.61,2965.07
948,SKU-100948,Halcyon Sauce Lite 232,Grocery,Sauce,Halcyon,2024-09-01,4205.29,7263.1
949,SKU-100949,Summit Water Bottle Lite 697,Sports,Water Bottle,Summit,2023-04-26,3271.62,5639.93
950,SKU-100950,Neptune Soap Plus 10,Beauty,Soap,Neptune,2024-09-15,3094.57,7284.31
951,SKU-100951,Summit Academic Model 713,Books,Academic,Summit,2024-12-22,919.58,1173.95
952,SKU-100952,Neptune Jacket Pro 837,Clothing,Jacket,Neptune,2023-07-13,2590.29,3296.4
953,SKU-100953,Cresta Skincare Model 881,Beauty,Skincare,Cresta,2023-06-21,3591.14,4691.59
954,SKU-100954,Zephyr Jeans Plus 711,Clothing,Jeans,Zephyr,2022-11-24,4867.64,5557.05
955,SKU-100955,Verde Children Series 490,Books,Children,Verde,2024-05-30,1046.96,1256.8
956,SKU-100956,Summit Non-Fiction Model 235,Books,Non-Fiction,Summit,2023-02-27,97.24,196.8
957,SKU-100957,Luminate Jacket Plus 92,Clothing,Jacket,Luminate,2024-04-20,422.74,720.44
958,SKU-100958,Halcyon Laptop Model 106,Electronics,Laptop,Halcyon,2023-01-25,1910.47,4143.89
959,SKU-100959,Orion Knife Set Pro 377,Home & Kitchen,Knife Set,Orion,2024-04-11,4111.7,10236.64
960,SKU-100960,Halcyon Puzzle Pro 141,Toys,Puzzle,Halcyon,2024-04-18,85.35,172.63
961,SKU-100961,Axton Smartwatch Plus 793,Electronics,Smartwatch,Axton,2023-06-21,2310.82,2705.13
962,SKU-100962,Verde Camera Series 657,Electronics,Camera,Verde,2024-01-12,1679.69,2093.55
963,SKU-100963,Axton Dumbbell Series 71,Sports,Dumbbell,Axton,2025-03-19,309.78,722.84
964,SKU-100964,Cresta Action Figure Lite 577,Toys,Action Figure,Cresta,2024-05-27,2278.67,4189.32
965,SKU-100965,Verde Puzzle Model 625,Toys,Puzzle,Verde,2023-02-24,1311.01,2956.03
966,SKU-100966,Verde Phone Series 451,Electronics,Phone,Verde,2025-05-10,1791.83,4119.88
967,SKU-100967,Axton Soap Pro 740,Beauty,Soap,Axton,2022-12-14,3542.8,8498.27
968,SKU-100968,Neptune Sneakers Series 644,Sports,Sneakers,Neptune,2025-02-06,2631.68,6394.35
969,SKU-100969,Axton Racket Series 942,Sports,Racket,Axton,2024-04-04,667.0,1251.8
970,SKU-100970,Halcyon Non-Fiction Plus 631,Books,Non-Fiction,Halcyon,2023-09-23,4809.0,7585.85
971,SKU-100971,Neptune Sauce Plus 881,Grocery,Sauce,Neptune,2022-07-10,3197.76,7823.67
972,SKU-100972,Halcyon Board Game Series 89,Toys,Board Game,Halcyon,2025-04-16,3841.05,7168.82
973,SKU-100973,Cresta Phone Model 144,Electronics,Phone,Cresta,2024-09-27,442.11,526.09
974,SKU-100974,Orion Fiction Model 604,Books,Fiction,Orion,2024-03-13,282.94,565.85
975,SKU-100975,Primex Dress Plus 360,Clothing,Dress,Primex,2025-06-25,146.27,281.24
976,SKU-100976,Neptune Knife Set Plus 323,Home & Kitchen,Knife Set,Neptune,2024-08-14,984.53,2317.69
977,SKU-100977,Cresta Spices Series 254,Grocery,Spices,Cresta,2025-08-13,2101.32,4233.03
978,SKU-100978,Luminate Spices Pro 661,Grocery,Spices,Luminate,2023-10-19,4682.34,7438.71
979,SKU-100979,Cresta Spices Model 255,Grocery,Spices,Cresta,2025-06-19,2312.45,5671.78
980,SKU-100980,Axton Sneakers Lite 616,Sports,Sneakers,Axton,2024-02-06,1486.76,3303.98
981,SKU-100981,Axton Jeans Lite 739,Clothing,Jeans,Axton,2023-02-05,2831.58,5613.85
982,SKU-100982,Primex Snacks Lite 292,Grocery,Snacks,Primex,2022-09-25,604.08,912.22
983,SKU-100983,Cresta Jacket Model 869,Clothing,Jacket,Cresta,2025-02-02,3067.05,4977.69
984,SKU-100984,Zephyr Haircare Pro 211,Beauty,Haircare,Zephyr,2023-04-30,2863.74,5836.18
985,SKU-100985,Orion Snacks Lite 622,Grocery,Snacks,Orion,2023-11-20,3970.37,4767.51
986,SKU-100986,Axton Blender Lite 194,Home & Kitchen,Blender,Axton,2022-12-12,4934.1,7200.59
987,SKU-100987,Primex Sneakers Plus 303,Clothing,Sneakers,Primex,2023-10-07,1291.82,2712.13
988,SKU-100988,Orion Sneakers Model 803,Clothing,Sneakers,Orion,2024-03-10,2572.8,4559.07
989,SKU-100989,Cresta Blender Series 507,Home & Kitchen,Blender,Cresta,2023-03-15,4548.88,7566.38
990,SKU-100990,Cresta Oil Plus 116,Grocery,Oil,Cresta,2023-07-14,3936.69,5165.1
991,SKU-100991,Verde Bedding Series 512,Home & Kitchen,Bedding,Verde,2022-07-22,2462.66,4232.3
992,SKU-100992,Primex Socks Lite 73,Clothing,Socks,Primex,2025-03-15,4729.59,10305.63
993,SKU-100993,Axton Blender Lite 911,Home & Kitchen,Blender,Axton,2022-10-29,333.32,489.85
994,SKU-100994,Zephyr Jeans Model 370,Clothing,Jeans,Zephyr,2024-11-17,4658.44,5159.49
995,SKU-100995,Cresta Jeans Pro 136,Clothing,Jeans,Cresta,2025-02-24,300.01,610.79
996,SKU-100996,Zephyr Soap Plus 882,Beauty,Soap,Zephyr,2023-03-02,2759.16,6792.16
997,SKU-100997,Cresta Headphones Lite 431,Electronics,Headphones,Cresta,2022-06-10,4457.68,8690.5
998,SKU-100998,Axton T-Shirt Pro 560,Clothing,T-Shirt,Axton,2023-10-08,1350.47,1712.25
999,SKU-100999,Orion Beverage Series 782,Grocery,Beverage,Orion,2023-03-28,2387.63,3698.5
1000,SKU-101000,Summit Fiction Plus 978,Books,Fiction,Summit,2024-05-18,1655.43,3831.82
1001,SKU-101001,Orion Water Bottle Model 18,Sports,Water Bottle,Orion,2022-08-29,4763.11,6790.27
1002,SKU-101002,Cresta Board Game Lite 70,Toys,Board Game,Cresta,2024-11-28,4127.05,8050.94
1003,SKU-101003,Halcyon Camera Model 269,Electronics,Camera,Halcyon,2023-02-04,3559.56,5922.18
