order_id,customer_id,order_date,order_status,order_total,payment_type,shipping_cost,promo_code
19211,10609,2024-07-24 22:15:48,Delivered,1419.26,UPI,1.16,BULK20
19212,1939,2024-12-01 00:33:59,Delivered,7335.17,Debit Card,108.08,
19213,3856,2025-06-16 07:12:25,Delivered,16324.16,UPI,124.35,
19214,2212,2023-09-06 07:19:37,Delivered,16788.58,Debit Card,0.69,FREESHIP
19215,12167,2023-07-17 01:45:54,Delivered,14768.02,NetBanking,78.81,
19216,14624,2024-12-20 04:15:02,Delivered,8212.04,Debit Card,89.63,
19217,7329,2024-02-09 12:25:04,Delivered,2282.81,Debit Card,4.22,
19218,12294,2025-05-05 22:33:56,Delivered,4558.09,Wallet,54.75,BULK20
19219,14343,2024-05-22 08:51:41,Delivered,23740.96,UPI,57.22,BULK20
19220,5208,2025-01-04 18:05:19,Delivered,11815.12,NetBanking,132.16,FREESHIP
19221,10936,2023-04-19 10:05:12,Delivered,9820.44,NetBanking,36.46,
19222,8059,2024-11-22 12:38:15,Cancelled,2715.06,NetBanking,0.29,
19223,8938,2024-04-05 22:39:52,Delivered,4547.73,NetBanking,130.19,DISC10
19224,2464,2023-02-05 01:12:58,Delivered,5480.84,NetBanking,132.29,
19225,11726,2025-03-29 04:09:08,Delivered,12456.27,Credit Card,63.83,
19226,4069,2023-08-27 13:52:09,Shipped,15395.82,NetBanking,69.28,
19227,13523,2023-02-14 12:18:10,Delivered,22564.14,NetBanking,128.98,
19228,12900,2023-02-14 17:39:23,Delivered,8662.27,Debit Card,3.84,
19229,5725,2024-02-17 16:08:37,Delivered,15663.5,Credit Card,68.05,BULK20
19230,14968,2024-03-10 02:12:56,Delivered,17936.69,Wallet,143.2,
19231,10859,2023-05-30 14:31:01,Shipped,6348.51,UPI,118.84,
19232,1707,2025-06-18 16:51:39,Delivered,6666.91,Credit Card,40.5,WELCOME5
19233,1679,2025-07-20 11:43:08,Delivered,11038.47,Debit Card,44.88,
19234,6947,2024-07-14 16:06:23,Delivered,4112.95,UPI,45.35,WELCOME5
19235,1988,2024-02-06 14:37:45,Delivered,5701.14,NetBanking,146.32,BULK20
19236,2536,2025-05-30 18:52:22,Shipped,2099.6,UPI,98.23,BULK20
19237,11050,2023-09-28 03:30:59,Delivered,3926.58,UPI,138.45,
19238,11385,2023-05-01 07:30:12,Cancelled,21193.72,Credit Card,39.21,
19239,8813,2023-04-18 17:32:44,Delivered,2079.16,Credit Card,141.25,
19240,5706,2023-09-04 15:50:13,Delivered,11855.0,Credit Card,33.32,DISC10
19241,1370,2024-08-12 20:13:05,Delivered,493.75,UPI,77.61,WELCOME5
19242,4895,2023-03-25 13:40:05,Processing,10697.68,Debit Card,143.68,WELCOME5
19243,1688,2025-07-21 01:34:47,Delivered,38703.87,NetBanking,104.1,BULK20
19244,12913,2024-04-20 19:40:48,Delivered,15884.03,Debit Card,133.78,WELCOME5
19245,9348,2023-04-16 23:39:05,Shipped,506.61,Debit Card,90.58,FREESHIP
19246,14761,2023-12-25 13:43:34,Shipped,4991.28,Credit Card,106.8,
19247,8818,2024-08-23 09:38:30,Cancelled,1225.02,Credit Card,105.78,
19248,11022,2023-03-19 14:02:32,Delivered,6716.08,Credit Card,112.51,
19249,13170,2024-11-26 17:34:26,Delivered,15114.63,UPI,138.18,BULK20
19250,5124,2025-02-18 16:28:20,Delivered,8646.59,Wallet,92.02,FREESHIP
19251,14824,2024-11-19 06:24:22,Delivered,3845.44,UPI,9.84,BULK20
19252,4304,2023-03-27 12:38:46,Delivered,8790.24,Wallet,123.57,
19253,9009,2025-06-09 08:43:07,Delivered,8151.12,Credit Card,133.1,WELCOME5
19254,5557,2025-01-25 23:21:28,Delivered,2322.33,Credit Card,51.12,
19255,13702,2023-06-11 08:57:29,Delivered,4950.18,Debit Card,110.3,
19256,5313,2023-05-13 23:24:05,Delivered,10411.49,Debit Card,1.58,
19257,12947,2024-12-28 03:47:58,Delivered,17555.98,Credit Card,116.87,
19258,7466,2023-10-10 02:55:16,Delivered,15473.95,UPI,50.68,BULK20
19259,4638,2024-06-08 08:46:16,Delivered,24345.63,Credit Card,42.38,
19260,8421,2025-05-13 21:37:39,Delivered,13821.1,Wallet,8.88,FREESHIP
19261,474,2024-06-25 20:24:08,Delivered,8465.43,Debit Card,21.33,
19262,652,2024-04-21 02:24:50,Delivered,10670.76,Debit Card,2.92,
19263,13437,2025-06-30 09:54:28,Shipped,5284.96,Wallet,140.96,
19264,6973,2023-05-12 12:13:06,Delivered,11254.29,Wallet,84.35,WELCOME5
19265,9772,2023-03-11 12:40:12,Delivered,20056.97,UPI,101.33,
19266,11900,2024-03-24 22:53:03,Shipped,9194.1,Wallet,146.7,
19267,1228,2024-09-04 01:17:45,Delivered,3874.28,Credit Card,149.94,
19268,13385,2024-11-25 22:22:11,Delivered,9550.28,Credit Card,115.91,
19269,8093,2025-07-08 17:40:06,Delivered,15887.4,UPI,42.46,
19270,8204,2025-07-23 15:31:43,Shipped,26713.31,UPI,138.42,BULK20
19271,5716,2023-03-11 16:53:34,Delivered,14285.08,Credit Card,92.79,DISC10
19272,10021,2023-03-25 13:20:02,Delivered,4074.56,Credit Card,99.09,
19273,4318,2024-07-12 19:40:24,Delivered,10136.06,Credit Card,134.45,
19274,1231,2023-02-14 02:28:44,Delivered,17280.97,UPI,6.73,DISC10
19275,10552,2025-03-04 18:51:45,Cancelled,7322.46,NetBanking,28.61,
19276,3955,2024-04-17 15:05:18,Cancelled,4319.29,Wallet,74.72,FREESHIP
19277,14083,2023-02-02 07:09:35,Delivered,9044.97,Credit Card,118.32,
19278,1266,2024-09-15 15:35:12,Delivered,3156.96,Credit Card,32.92,
19279,12449,2024-08-11 00:37:07,Delivered,9694.42,Debit Card,82.11,DISC10
19280,4407,2023-10-10 06:56:20,Delivered,7485.73,Wallet,36.44,BULK20
19281,4358,2025-04-10 03:37:16,Processing,4714.38,UPI,35.23,FREESHIP
19282,2410,2023-05-06 21:03:02,Delivered,15956.17,UPI,43.63,BULK20
19283,4573,2024-10-06 00:29:15,Delivered,2334.33,Wallet,4.89,
19284,11672,2023-05-25 23:06:57,Delivered,16550.55,Wallet,64.76,FREESHIP
19285,2074,2023-03-30 15:00:29,Delivered,5736.39,Debit Card,4.72,WELCOME5
19286,13206,2023-12-02 14:51:27,Delivered,5784.94,Wallet,145.35,
19287,10561,2024-11-02 19:07:59,Delivered,13319.49,Debit Card,20.93,DISC10
19288,12927,2024-12-13 21:04:57,Delivered,12746.87,UPI,59.54,
19289,12847,2025-03-12 07:14:28,Delivered,10971.93,Wallet,102.56,
19290,9886,2024-09-27 15:00:16,Returned,3353.39,UPI,67.98,
19291,10927,2023-10-31 10:29:56,Delivered,5244.29,Debit Card,5.9,
19292,14580,2024-09-07 04:06:14,Delivered,12691.48,Wallet,23.31,
19293,5457,2024-03-06 09:28:55,Delivered,11958.97,Credit Card,0.0,FREESHIP
19294,7449,2023-05-24 19:06:50,Delivered,7745.13,UPI,29.93,
19295,9109,2025-07-01 15:46:15,Delivered,19684.42,Wallet,13.77,DISC10
19296,13810,2024-10-05 14:08:30,Delivered,5550.19,UPI,38.9,FREESHIP
19297,11342,2023-10-09 06:54:12,Delivered,16796.13,Wallet,76.72,
19298,3207,2024-06-30 23:19:25,Delivered,20324.0,Wallet,70.07,
19299,9049,2023-12-25 12:29:03,Delivered,14353.86,Wallet,8.17,BULK20
19300,14378,2024-09-02 06:46:22,Delivered,14680.39,UPI,54.23,WELCOME5
19301,13553,2025-08-28 09:55:53,Delivered,4513.04,Credit Card,45.27,DISC10
19302,5641,2025-01-31 15:57:10,Delivered,9648.87,UPI,30.99,BULK20
19303,13886,2024-07-08 16:13:44,Delivered,14711.22,NetBanking,110.31,
19304,5081,2024-11-22 13:20:34,Delivered,15160.32,Wallet,9.99,
19305,11851,2024-04-09 05:37:34,Delivered,4429.23,Credit Card,89.06,FREESHIP
19306,5706,2024-11-15 10:17:57,Cancelled,21304.72,UPI,84.65,
19307,12316,2023-05-28 11:07:45,Delivered,7266.85,Debit Card,23.58,
19308,610,2024-04-21 07:57:21,Delivered,4111.99,Credit Card,90.84,
19309,4319,2025-03-04 09:09:56,Delivered,7371.71,NetBanking,29.1,WELCOME5
19310,8374,2023-08-11 05:06:38,Delivered,11066.18,Debit Card,23.83,WELCOME5
19311,13531,2023-05-19 05:03:04,Delivered,5212.91,Wallet,59.47,
19312,1617,2024-11-18 06:45:07,Delivered,4462.23,Credit Card,34.86,
19313,11878,2023-01-27 03:13:35,Delivered,17434.03,Wallet,130.9,
19314,5635,2023-06-20 02:47:28,Delivered,13596.83,NetBanking,101.81,BULK20
19315,7552,2024-11-21 15:36:46,Delivered,2436.62,NetBanking,87.12,DISC10
19316,3806,2025-05-27 20:09:10,Delivered,1241.33,Credit Card,32.52,
19317,8144,2023-09-07 20:31:02,Delivered,24592.46,NetBanking,110.37,
19318,10806,2023-12-18 14:11:44,Delivered,8784.16,UPI,115.88,
19319,10621,2023-12-10 11:21:47,Delivered,20039.35,Wallet,68.28,
19320,233,2023-05-15 07:16:26,Shipped,8803.05,Wallet,132.35,BULK20
19321,4296,2024-11-27 03:34:54,Delivered,8851.52,Wallet,148.51,BULK20
19322,14290,2025-08-09 05:39:31,Delivered,13937.91,Wallet,100.21,BULK20
19323,7862,2024-09-12 19:47:03,Delivered,511.06,NetBanking,88.32,DISC10
19324,4270,2023-09-11 01:22:24,Cancelled,2231.56,Debit Card,119.34,FREESHIP
19325,451,2024-04-24 16:05:25,Delivered,10209.28,Debit Card,85.78,
19326,3332,2025-08-29 07:55:59,Delivered,32491.42,NetBanking,141.04,
19327,2231,2023-08-17 10:04:38,Delivered,7227.38,NetBanking,109.77,
19328,14685,2025-01-02 00:58:56,Delivered,16622.29,UPI,86.47,
19329,13030,2024-03-05 05:57:54,Delivered,8864.6,Wallet,46.43,BULK20
19330,5239,2023-08-28 03:03:04,Delivered,21715.59,NetBanking,14.95,
19331,98,2023-09-04 16:26:05,Shipped,11589.25,Debit Card,17.15,
19332,13715,2023-01-30 11:49:16,Delivered,9906.57,Debit Card,17.28,FREESHIP
19333,1571,2023-11-09 05:17:20,Delivered,5808.01,Wallet,90.85,WELCOME5
19334,4905,2024-05-25 05:53:45,Cancelled,3390.09,NetBanking,10.11,DISC10
19335,1293,2025-07-29 14:12:58,Delivered,15389.98,UPI,101.91,BULK20
19336,12179,2024-09-06 01:18:20,Delivered,12971.37,Credit Card,122.55,BULK20
19337,301,2024-05-27 09:44:08,Delivered,1718.67,Debit Card,93.68,FREESHIP
19338,8,2024-03-08 06:12:10,Delivered,14702.82,UPI,44.21,FREESHIP
19339,13063,2023-03-26 20:05:04,Delivered,14936.67,Wallet,16.01,BULK20
19340,9017,2025-06-30 13:18:03,Delivered,13775.55,Debit Card,99.38,WELCOME5
19341,4386,2025-07-23 21:16:39,Delivered,1617.03,Debit Card,45.25,DISC10
19342,10673,2023-11-03 21:51:57,Delivered,6597.59,NetBanking,59.43,
19343,9631,2023-03-20 01:23:57,Delivered,11670.29,Debit Card,4.16,BULK20
19344,1795,2024-11-13 04:15:50,Returned,8830.09,Debit Card,42.93,BULK20
19345,4977,2023-07-13 21:53:38,Delivered,7887.88,Credit Card,130.96,
19346,6991,2025-05-22 12:53:37,Delivered,1627.62,UPI,3.94,
19347,8789,2024-10-26 08:10:50,Shipped,10583.68,Credit Card,5.82,
19348,11778,2024-12-10 07:18:27,Processing,4560.14,Wallet,135.16,DISC10
19349,11406,2025-03-23 16:22:50,Delivered,1160.98,Debit Card,26.46,DISC10
19350,11468,2023-02-07 15:07:11,Delivered,15337.14,Debit Card,137.35,BULK20
19351,12818,2024-09-07 14:04:00,Shipped,5223.08,UPI,139.05,FREESHIP
19352,1966,2023-06-09 20:28:06,Cancelled,17027.72,NetBanking,92.3,
19353,2779,2024-07-07 07:29:03,Delivered,10983.15,UPI,57.56,
19354,5040,2023-07-29 21:48:49,Shipped,3387.97,Debit Card,104.12,FREESHIP
19355,6376,2025-03-06 13:13:26,Delivered,2891.38,Debit Card,57.95,DISC10
19356,592,2023-09-20 06:03:17,Delivered,5360.57,UPI,28.94,DISC10
19357,8115,2024-08-17 10:09:11,Delivered,9613.73,Wallet,86.01,DISC10
19358,306,2025-03-15 23:08:18,Delivered,15266.02,Credit Card,20.98,
19359,4616,2025-06-16 00:47:51,Delivered,4990.05,Credit Card,103.72,
19360,1852,2023-10-11 14:43:35,Delivered,15200.54,UPI,87.06,
19361,886,2024-01-20 06:13:13,Delivered,5108.65,NetBanking,47.1,DISC10
19362,6958,2024-04-03 13:01:13,Delivered,2568.88,Debit Card,52.08,
19363,2126,2023-10-06 22:33:19,Delivered,8795.05,NetBanking,138.25,WELCOME5
19364,10577,2024-08-28 05:23:43,Delivered,14143.81,Wallet,61.08,
19365,1127,2024-06-21 15:34:48,Delivered,7758.97,Wallet,22.69,WELCOME5
19366,2388,2025-08-29 22:52:05,Delivered,534.23,Credit Card,73.94,
19367,11889,2025-03-17 01:37:13,Delivered,13613.47,NetBanking,26.07,BULK20
19368,14859,2023-01-15 08:11:38,Cancelled,9168.49,Credit Card,133.09,
19369,9024,2024-09-28 13:00:56,Delivered,240.9,Debit Card,40.86,
19370,333,2025-02-21 07:05:35,Delivered,10066.65,Debit Card,77.43,
19371,5615,2024-01-24 09:07:44,Delivered,7267.47,NetBanking,139.59,
19372,1881,2024-07-22 04:44:16,Delivered,4945.05,UPI,15.3,
19373,2733,2024-07-26 06:13:55,Delivered,1860.48,NetBanking,43.29,WELCOME5
19374,7123,2024-07-19 07:45:40,Delivered,16839.76,Debit Card,67.78,WELCOME5
19375,9107,2024-08-07 09:51:29,Delivered,3233.72,Wallet,91.51,WELCOME5
19376,12929,2024-10-01 18:35:57,Delivered,7312.97,Wallet,108.65,
19377,11733,2024-03-14 22:38:14,Shipped,12560.53,Debit Card,60.99,FREESHIP
19378,4327,2023-07-16 02:18:27,Delivered,13981.26,Debit Card,30.92,
19379,11517,2023-05-27 06:24:26,Delivered,7663.27,NetBanking,83.53,
19380,6764,2024-07-09 08:03:14,Delivered,13395.57,UPI,30.47,DISC10
19381,7729,2024-06-06 06:54:04,Delivered,3922.32,Debit Card,43.63,
19382,3322,2024-10-18 08:55:30,Delivered,4799.11,Debit Card,62.35,WELCOME5
19383,7601,2024-08-11 12:15:21,Processing,7819.38,UPI,34.71,
19384,7995,2025-08-05 09:48:29,Delivered,6223.6,Debit Card,135.17,FREESHIP
19385,3088,2024-01-01 11:05:56,Delivered,39794.5,Debit Card,7.68,
19386,14166,2023-02-12 19:13:13,Processing,2077.77,Wallet,16.81,FREESHIP
19387,718,2024-02-02 20:16:14,Delivered,16437.76,NetBanking,87.52,BULK20
19388,3434,2023-12-06 23:23:20,Delivered,12232.55,UPI,90.98,
19389,6258,2023-05-04 02:01:24,Delivered,9435.11,NetBanking,57.88,DISC10
19390,7254,2025-07-05 06:28:47,Processing,919.38,Wallet,28.66,BULK20
19391,3889,2024-07-11 22:33:35,Delivered,7420.63,NetBanking,81.38,BULK20
19392,1493,2023-06-25 02:22:49,Delivered,11834.67,UPI,67.02,FREESHIP
19393,10874,2025-06-19 22:20:35,Delivered,20774.22,Wallet,60.29,
19394,9765,2023-06-12 16:41:47,Delivered,9569.83,NetBanking,130.39,
19395,13123,2023-05-03 06:53:22,Delivered,21358.72,Credit Card,31.95,
19396,10479,2023-02-25 08:34:53,Delivered,604.62,Debit Card,38.18,
19397,12045,2024-02-10 04:57:34,Shipped,8395.2,Debit Card,117.13,
19398,8144,2023-08-21 14:26:05,Delivered,5282.34,Wallet,22.56,
19399,5091,2025-06-12 12:25:40,Delivered,12159.15,Debit Card,49.51,
19400,7999,2023-05-24 20:34:40,Delivered,6248.29,Credit Card,126.97,
19401,14679,2023-01-05 17:37:09,Delivered,3656.03,Credit Card,105.89,
19402,11164,2024-11-15 14:23:01,Processing,4443.0,Wallet,134.04,DISC10
19403,4521,2023-09-19 23:43:45,Delivered,28038.56,Wallet,113.99,
19404,5350,2023-10-10 15:19:28,Delivered,14657.82,NetBanking,7.3,
19405,14044,2024-05-28 18:28:21,Delivered,14023.0,NetBanking,138.31,
19406,5591,2023-10-15 21:46:04,Delivered,28902.03,Credit Card,111.21,
19407,1505,2025-02-13 23:56:39,Delivered,18690.16,Wallet,84.61,
19408,10759,2024-09-25 18:47:18,Delivered,7983.64,NetBanking,133.0,
19409,6195,2023-02-20 09:22:52,Delivered,2826.39,Debit Card,101.58,DISC10
19410,4966,2023-07-11 15:58:17,Delivered,5262.07,Debit Card,148.26,WELCOME5
19411,4027,2023-04-24 09:02:25,Delivered,9213.6,UPI,52.84,
19412,10619,2023-08-15 00:33:17,Delivered,5121.0,UPI,24.38,DISC10
19413,9190,2023-12-14 06:00:04,Delivered,9589.12,Debit Card,134.62,DISC10
19414,3405,2024-04-25 16:54:10,Cancelled,8351.52,NetBanking,4.47,
19415,13264,2023-03-06 15:37:30,Delivered,4539.13,Credit Card,35.62,
19416,5364,2025-02-05 19:39:42,Delivered,7873.42,UPI,98.6,DISC10
19417,14229,2024-06-21 18:56:25,Delivered,4786.73,Debit Card,104.46,FREESHIP
19418,12726,2024-07-08 14:36:38,Returned,823.49,Credit Card,69.21,WELCOME5
19419,12824,2023-09-25 11:46:19,Delivered,11449.85,UPI,79.05,WELCOME5
19420,5958,2024-07-14 07:37:46,Delivered,4222.35,Debit Card,30.17,DISC10
19421,9188,2024-02-28 21:42:43,Delivered,8289.32,Credit Card,11.77,
19422,1216,2024-11-13 21:37:31,Delivered,1338.43,UPI,141.81,WELCOME5
19423,14783,2025-02-13 01:48:44,Delivered,10994.04,Debit Card,136.46,
19424,3278,2024-10-23 00:35:03,Delivered,17535.93,NetBanking,6.39,
19425,8798,2023-02-17 06:09:03,Delivered,6467.84,UPI,34.9,
19426,3490,2023-08-10 20:04:52,Delivered,5512.88,Debit Card,51.96,BULK20
19427,5768,2024-03-20 11:44:53,Delivered,7813.21,Credit Card,15.65,
19428,8874,2025-01-13 12:12:07,Shipped,18595.45,UPI,66.54,BULK20
19429,730,2025-07-29 21:26:08,Processing,5396.21,UPI,78.51,FREESHIP
19430,152,2024-07-07 02:58:43,Delivered,1224.62,Wallet,31.33,WELCOME5
19431,2341,2023-12-19 12:29:48,Delivered,197.69,UPI,59.0,
19432,10567,2023-09-06 14:10:02,Delivered,10958.09,Wallet,38.32,
19433,6597,2023-08-11 15:54:13,Cancelled,6669.91,Debit Card,61.89,FREESHIP
19434,956,2024-04-29 14:56:30,Delivered,9790.26,Debit Card,69.81,
19435,1370,2025-08-23 17:05:27,Delivered,21630.09,Debit Card,132.6,
19436,11428,2025-07-03 18:05:03,Delivered,19042.82,Wallet,125.82,
19437,2330,2023-07-18 06:29:50,Cancelled,18838.89,UPI,127.15,
19438,11774,2023-01-04 16:04:37,Delivered,8325.96,Wallet,24.93,
19439,14073,2024-08-04 15:05:03,Returned,4592.14,Credit Card,115.91,
19440,5327,2025-01-30 06:38:14,Delivered,14152.4,Debit Card,105.22,
19441,9574,2023-01-12 09:27:06,Shipped,3971.23,Credit Card,106.69,
19442,5037,2023-09-16 11:15:35,Delivered,9343.53,Credit Card,73.55,
19443,7813,2023-09-06 04:18:16,Delivered,7426.8,Debit Card,12.42,BULK20
19444,978,2023-02-15 06:47:20,Shipped,10782.15,Wallet,100.15,
19445,7857,2024-08-17 02:44:17,Delivered,13404.87,Credit Card,2.66,FREESHIP
19446,14350,2025-01-22 07:31:37,Delivered,6843.04,Wallet,47.37,
19447,9037,2023-11-24 06:59:04,Delivered,7803.02,Wallet,60.68,DISC10
19448,10329,2024-04-02 04:58:00,Delivered,4173.11,NetBanking,33.79,BULK20
19449,666,2024-11-17 09:34:46,Delivered,10441.19,NetBanking,35.19,FREESHIP
19450,7043,2023-05-02 20:49:41,Delivered,9108.56,Debit Card,74.78,FREESHIP
19451,14478,2024-06-06 12:00:36,Delivered,4423.38,Debit Card,131.0,FREESHIP
19452,12374,2023-07-07 20:12:11,Delivered,18076.72,Wallet,21.8,DISC10
19453,5451,2023-01-14 15:05:13,Delivered,2828.84,NetBanking,57.45,
19454,4732,2023-05-01 08:53:39,Delivered,981.07,Wallet,70.29,
19455,7786,2025-06-25 12:29:24,Delivered,3281.05,Credit Card,84.29,
19456,11785,2023-01-23 20:15:41,Delivered,3546.78,NetBanking,118.66,
19457,12096,2025-06-13 13:40:46,Delivered,12185.87,Wallet,47.4,
19458,14908,2023-05-02 10:13:10,Delivered,3105.55,NetBanking,93.75,
19459,5408,2025-08-24 22:54:21,Cancelled,5897.67,Debit Card,127.27,
19460,9226,2023-12-02 19:06:35,Delivered,20823.81,Credit Card,142.66,FREESHIP
19461,5955,2024-03-19 02:58:11,Delivered,3951.82,Credit Card,98.99,
19462,2593,2024-11-16 10:53:48,Delivered,3802.85,Debit Card,87.03,DISC10
19463,4596,2023-06-21 12:27:28,Shipped,3982.87,UPI,108.31,DISC10
19464,2351,2023-02-21 21:03:26,Cancelled,23481.02,Credit Card,116.05,
19465,1304,2024-11-11 21:27:00,Shipped,17750.99,Credit Card,114.46,
19466,4251,2023-08-05 21:42:53,Delivered,342.47,UPI,4.19,
19467,1292,2024-11-06 13:13:53,Delivered,1905.34,Wallet,12.62,WELCOME5
19468,3464,2024-10-13 10:47:42,Delivered,4851.25,UPI,3.32,
19469,13657,2024-05-24 01:26:44,Delivered,13576.89,Credit Card,68.31,
19470,3865,2025-01-24 21:18:52,Delivered,8802.27,NetBanking,7.1,DISC10
19471,11494,2023-01-02 13:09:33,Processing,2616.66,Debit Card,50.13,
19472,6728,2024-06-04 08:02:24,Delivered,8911.13,Credit Card,53.65,
19473,7291,2023-07-05 15:03:27,Delivered,9215.5,Debit Card,33.92,
19474,852,2023-03-22 09:21:37,Delivered,276.26,Debit Card,135.79,WELCOME5
19475,5545,2023-02-01 09:48:48,Shipped,10313.6,Wallet,58.81,FREESHIP
19476,3489,2024-11-06 08:07:31,Delivered,9477.46,Debit Card,51.96,
19477,13915,2024-04-21 16:51:30,Delivered,11128.05,UPI,148.54,FREESHIP
19478,5064,2025-08-06 15:29:14,Delivered,12236.25,UPI,25.94,
19479,13751,2025-02-07 21:11:34,Delivered,6977.28,NetBanking,52.77,
19480,14372,2025-02-20 06:42:57,Delivered,6191.15,Debit Card,143.56,
19481,4351,2023-05-30 23:50:42,Delivered,4545.28,Debit Card,133.04,DISC10
19482,14016,2024-03-02 18:44:23,Delivered,16825.44,UPI,38.12,BULK20
19483,4672,2024-02-21 00:03:21,Returned,14383.38,UPI,109.87,FREESHIP
19484,1163,2025-02-09 16:21:06,Delivered,554.8,Debit Card,88.07,DISC10
19485,6664,2024-06-23 13:08:09,Delivered,8975.97,NetBanking,101.89,
19486,7217,2025-03-04 07:37:25,Delivered,8477.5,UPI,12.12,WELCOME5
19487,9438,2025-01-06 09:56:47,Cancelled,6919.29,NetBanking,88.28,BULK20
19488,1429,2024-05-05 09:43:15,Shipped,10864.42,NetBanking,47.16,BULK20
19489,1608,2025-06-10 06:28:53,Delivered,5789.32,Credit Card,135.2,
19490,1477,2023-04-19 03:11:47,Delivered,10738.86,UPI,125.67,
19491,4573,2025-08-25 03:46:16,Delivered,5446.01,Wallet,32.58,
19492,7376,2025-08-13 02:32:28,Delivered,21321.93,Wallet,73.65,WELCOME5
19493,2723,2024-01-22 06:50:04,Shipped,2180.27,Credit Card,5.2,BULK20
19494,13521,2023-09-18 02:59:08,Delivered,9226.81,UPI,134.89,DISC10
19495,8706,2023-08-02 15:12:26,Delivered,3509.99,Debit Card,81.93,DISC10
19496,6555,2024-04-08 22:48:06,Delivered,14367.98,Wallet,27.84,FREESHIP
19497,3266,2023-05-01 07:36:38,Delivered,1586.69,Credit Card,116.04,
19498,13196,2023-10-25 00:30:18,Processing,7703.76,Wallet,88.14,WELCOME5
19499,4302,2023-03-23 17:07:50,Delivered,2565.8,Credit Card,33.78,FREESHIP
19500,6466,2025-01-18 22:16:54,Delivered,1136.22,NetBanking,123.71,
19501,10680,2023-04-22 16:01:51,Delivered,9696.99,Credit Card,84.41,DISC10
19502,12652,2024-10-30 09:23:49,Delivered,5483.8,Debit Card,138.06,DISC10
19503,13552,2024-02-17 11:34:33,Delivered,4549.54,Credit Card,146.44,
19504,12094,2024-12-04 17:17:18,Delivered,4644.85,NetBanking,145.53,WELCOME5
19505,12110,2025-08-01 01:12:57,Delivered,9358.18,Wallet,18.7,
19506,5865,2023-08-08 06:50:38,Delivered,6077.53,NetBanking,91.73,
19507,6897,2023-11-26 13:38:00,Delivered,16532.37,Wallet,137.74,WELCOME5
19508,9875,2025-04-21 04:41:55,Delivered,1022.39,NetBanking,56.57,
19509,9120,2023-02-02 14:55:56,Delivered,13922.78,UPI,130.85,
19510,8216,2023-03-07 03:26:15,Delivered,3642.52,Debit Card,127.72,BULK20
19511,2550,2023-02-21 14:45:09,Delivered,6250.53,UPI,50.0,
19512,11248,2024-09-08 12:52:54,Delivered,6582.8,Credit Card,89.37,FREESHIP
19513,11142,2024-01-05 15:18:15,Delivered,12995.79,NetBanking,22.85,
19514,10156,2024-06-23 12:03:46,Delivered,16004.64,NetBanking,54.36,
19515,8725,2023-03-06 05:26:03,Delivered,18597.96,UPI,7.72,FREESHIP
19516,2776,2025-07-03 15:20:14,Delivered,9373.04,NetBanking,144.82,WELCOME5
19517,12112,2024-10-22 01:05:27,Delivered,14550.69,Wallet,104.49,DISC10
19518,5955,2025-06-13 01:07:53,Delivered,9630.38,Credit Card,112.15,FREESHIP
19519,12143,2023-09-01 09:46:22,Returned,10966.76,Debit Card,110.5,
19520,13076,2024-02-05 06:34:19,Delivered,2905.3,Credit Card,58.29,
19521,11711,2025-04-14 00:44:27,Delivered,5791.53,Credit Card,2.82,FREESHIP
19522,997,2025-08-15 10:24:16,Delivered,17419.08,NetBanking,52.12,
19523,1522,2023-07-15 13:49:25,Processing,20971.12,Credit Card,11.83,BULK20
19524,13138,2023-05-05 20:24:45,Delivered,20692.65,UPI,28.13,DISC10
19525,7459,2023-02-15 05:11:17,Delivered,8604.09,NetBanking,37.13,
19526,2118,2023-11-17 07:45:25,Delivered,19025.41,Credit Card,95.6,
19527,4144,2024-03-04 16:08:52,Delivered,10345.93,Wallet,14.56,
19528,6290,2023-01-26 04:47:27,Delivered,2875.03,Debit Card,125.94,BULK20
19529,10863,2024-10-18 11:52:13,Delivered,5642.01,Debit Card,109.4,
